pokemon_slug,move_slug,method,level
victreebel,giga-impact,machine,0
victreebel,grass-knot,machine,0
victreebel,grassy-glide,machine,0
victreebel,grassy-terrain,machine,0
victreebel,hyper-beam,machine,0
victreebel,knock-off,machine,0
victreebel,leaf-blade,level-up,44
victreebel,leaf-storm,machine,0
victreebel,leaf-storm,level-up,0
victreebel,leech-life,machine,0
victreebel,lunge,machine,0
victreebel,magical-leaf,machine,0
victreebel,poison-jab,machine,0
victreebel,pounce,machine,0
victreebel,power-whip,level-up,58
victreebel,protect,machine,0
victreebel,razor-leaf,level-up,44
victreebel,reflect,machine,0
victreebel,rest,machine,0
victreebel,scary-face,machine,0
victreebel,seed-bomb,machine,0
victreebel,sleep-powder,level-up,13
victreebel,sleep-talk,machine,0
victreebel,sludge-bomb,machine,0
victreebel,sludge-wave,machine,0
victreebel,solar-beam,machine,0
victreebel,spit-up,level-up,1
victreebel,stockpile,level-up,1
victreebel,substitute,machine,0
victreebel,sunny-day,machine,0
victreebel,swallow,level-up,1
victreebel,sweet-scent,level-up,32
victreebel,swift,machine,0
victreebel,swords-dance,machine,0
victreebel,tera-blast,machine,0
victreebel,thief,machine,0
victreebel,toxic,machine,0
victreebel,trailblaze,machine,0
victreebel,venoshock,machine,0
victreebel,vine-whip,level-up,1
victreebel,weather-ball,machine,0
victreebel,acid,level-up,24
victreebel,growth,level-up,7
victreebel,knock-off,level-up,29
victreebel,poison-jab,level-up,47
victreebel,poison-powder,level-up,15
victreebel,slam,level-up,54
victreebel,stun-spore,level-up,17
victreebel,wrap,level-up,11
victreebel,clear-smog,egg,0
victreebel,ingrain,egg,0
victreebel,strength-sap,egg,0
victreebel,sucker-punch,egg,0
victreebel,synthesis,egg,0
victreebel,tickle,egg,0
victreebel,worry-seed,egg,0
tentacool,acid,level-up,4
tentacool,acid-armor,level-up,32
tentacool,acid-spray,machine,0
tentacool,acupressure,egg,0
tentacool,aqua-ring,egg,0
tentacool,aurora-beam,egg,0
tentacool,blizzard,machine,0
tentacool,bubble-beam,level-up,24
tentacool,chilling-water,machine,0
tentacool,confuse-ray,machine,0
tentacool,confuse-ray,egg,0
tentacool,dazzling-gleam,machine,0
tentacool,endure,machine,0
tentacool,facade,machine,0
tentacool,flip-turn,machine,0
tentacool,giga-drain,machine,0
tentacool,gunk-shot,machine,0
tentacool,haze,machine,0
tentacool,haze,egg,0
tentacool,hex,machine,0
tentacool,hex,level-up,28
tentacool,hydro-pump,machine,0
tentacool,hydro-pump,level-up,48
tentacool,ice-beam,machine,0
tentacool,icy-wind,machine,0
tentacool,knock-off,machine,0
tentacool,knock-off,egg,0
tentacool,liquidation,machine,0
tentacool,mirror-coat,egg,0
tentacool,muddy-water,machine,0
tentacool,mud-shot,machine,0
tentacool,poison-jab,machine,0
tentacool,poison-jab,level-up,36
tentacool,poison-sting,level-up,1
tentacool,pounce,machine,0
tentacool,protect,machine,0
tentacool,rain-dance,machine,0
tentacool,rapid-spin,egg,0
tentacool,rest,machine,0
tentacool,screech,level-up,20
tentacool,sleep-talk,machine,0
tentacool,sludge-bomb,machine,0
tentacool,sludge-wave,machine,0
tentacool,sludge-wave,level-up,44
tentacool,substitute,machine,0
tentacool,supersonic,level-up,12
tentacool,surf,machine,0
tentacool,surf,level-up,40
tentacool,swift,machine,0
tentacool,swords-dance,machine,0
tentacool,tera-blast,machine,0
tentacool,thief,machine,0
tentacool,throat-chop,machine,0
tentacool,tickle,egg,0
tentacool,toxic,machine,0
tentacool,toxic-spikes,machine,0
tentacool,venoshock,machine,0
tentacool,water-gun,level-up,1
tentacool,water-pulse,machine,0
tentacool,water-pulse,level-up,16
tentacool,whirlpool,machine,0
tentacool,wrap,level-up,8
tentacruel,acid,level-up,4
tentacruel,acid-armor,level-up,34
tentacruel,acid-spray,machine,0
tentacruel,blizzard,machine,0
tentacruel,bubble-beam,level-up,24
tentacruel,chilling-water,machine,0
tentacruel,confuse-ray,machine,0
tentacruel,dazzling-gleam,machine,0
tentacruel,endure,machine,0
tentacruel,facade,machine,0
tentacruel,flip-turn,machine,0
tentacruel,giga-drain,machine,0
tentacruel,giga-impact,machine,0
tentacruel,gunk-shot,machine,0
tentacruel,haze,machine,0
tentacruel,hex,machine,0
tentacruel,hex,level-up,28
tentacruel,hydro-pump,machine,0
tentacruel,hydro-pump,level-up,58
tentacruel,hyper-beam,machine,0
tentacruel,ice-beam,machine,0
tentacruel,icy-wind,machine,0
tentacruel,knock-off,machine,0
tentacruel,liquidation,machine,0
tentacruel,muddy-water,machine,0
tentacruel,mud-shot,machine,0
tentacruel,poison-jab,machine,0
tentacruel,poison-jab,level-up,40
tentacruel,poison-sting,level-up,1
tentacruel,pounce,machine,0
tentacruel,protect,machine,0
tentacruel,rain-dance,machine,0
tentacruel,reflect-type,level-up,1
tentacruel,rest,machine,0
tentacruel,scary-face,machine,0
tentacruel,screech,level-up,20
tentacruel,skitter-smack,machine,0
tentacruel,sleep-talk,machine,0
tentacruel,sludge-bomb,machine,0
tentacruel,sludge-wave,machine,0
tentacruel,sludge-wave,level-up,52
tentacruel,substitute,machine,0
tentacruel,supersonic,level-up,12
tentacruel,surf,machine,0
tentacruel,surf,level-up,46
tentacruel,swift,machine,0
tentacruel,swords-dance,machine,0
tentacruel,tera-blast,machine,0
tentacruel,thief,machine,0
tentacruel,throat-chop,machine,0
tentacruel,toxic,machine,0
tentacruel,toxic-spikes,machine,0
tentacruel,venoshock,machine,0
tentacruel,water-gun,level-up,1
tentacruel,water-pulse,machine,0
tentacruel,water-pulse,level-up,16
tentacruel,weather-ball,machine,0
tentacruel,whirlpool,machine,0
tentacruel,wrap,level-up,8
tentacruel,acupressure,egg,0
tentacruel,aqua-ring,egg,0
tentacruel,aurora-beam,egg,0
tentacruel,confuse-ray,egg,0
tentacruel,haze,egg,0
tentacruel,knock-off,egg,0
tentacruel,mirror-coat,egg,0
tentacruel,rapid-spin,egg,0
tentacruel,tickle,egg,0
geodude,block,egg,0
geodude,body-slam,machine,0
geodude,brick-break,machine,0
geodude,bulldoze,machine,0
geodude,bulldoze,level-up,12
geodude,curse,machine,0
geodude,curse,egg,0
geodude,defense-curl,level-up,1
geodude,dig,machine,0
geodude,double-edge,machine,0
geodude,double-edge,level-up,40
geodude,dynamic-punch,egg,0
geodude,earth-power,machine,0
geodude,earthquake,machine,0
geodude,earthquake,level-up,34
geodude,endure,machine,0
geodude,explosion,level-up,36
geodude,facade,machine,0
geodude,fire-blast,machine,0
geodude,fire-punch,machine,0
geodude,flail,egg,0
geodude,flamethrower,machine,0
geodude,fling,machine,0
geodude,focus-punch,machine,0
geodude,gyro-ball,machine,0
geodude,hammer-arm,egg,0
geodude,high-horsepower,machine,0
geodude,iron-defense,machine,0
geodude,mega-punch,machine,0
geodude,mega-punch,egg,0
geodude,metronome,machine,0
geodude,mud-shot,machine,0
geodude,mud-slap,machine,0
geodude,protect,machine,0
geodude,rest,machine,0
geodude,rock-blast,machine,0
geodude,rock-blast,level-up,30
geodude,rock-polish,level-up,6
geodude,rock-slide,machine,0
geodude,rock-throw,level-up,16
geodude,rock-tomb,machine,0
geodude,rollout,level-up,10
geodude,sandstorm,machine,0
geodude,scary-face,machine,0
geodude,self-destruct,level-up,24
geodude,sleep-talk,machine,0
geodude,smack-down,machine,0
geodude,smack-down,level-up,18
geodude,stealth-rock,machine,0
geodude,stealth-rock,level-up,28
geodude,stomping-tantrum,machine,0
geodude,stone-edge,machine,0
geodude,stone-edge,level-up,42
geodude,substitute,machine,0
geodude,sunny-day,machine,0
geodude,tackle,level-up,1
geodude,take-down,machine,0
geodude,tera-blast,machine,0
geodude,thunder-punch,machine,0
geodude,wide-guard,egg,0
geodude-alola,block,egg,0
geodude-alola,body-slam,machine,0
geodude-alola,brick-break,machine,0
geodude-alola,bulldoze,machine,0
geodude-alola,charge,machine,0
geodude-alola,charge,level-up,4
geodude-alola,charge-beam,machine,0
geodude-alola,counter,egg,0
geodude-alola,curse,machine,0
geodude-alola,curse,egg,0
geodude-alola,defense-curl,level-up,1
geodude-alola,dig,machine,0
geodude-alola,discharge,level-up,34
geodude-alola,double-edge,machine,0
geodude-alola,double-edge,level-up,40
geodude-alola,earth-power,machine,0
geodude-alola,earthquake,machine,0
geodude-alola,electroweb,machine,0
geodude-alola,endure,machine,0
geodude-alola,endure,egg,0
geodude-alola,explosion,level-up,36
geodude-alola,facade,machine,0
geodude-alola,fire-blast,machine,0
geodude-alola,fire-punch,machine,0
geodude-alola,flail,egg,0
geodude-alola,flamethrower,machine,0
geodude-alola,fling,machine,0
geodude-alola,focus-punch,machine,0
geodude-alola,gyro-ball,machine,0
geodude-alola,high-horsepower,machine,0
geodude-alola,iron-defense,machine,0
geodude-alola,mud-shot,machine,0
geodude-alola,mud-slap,machine,0
geodude-alola,protect,machine,0
geodude-alola,rest,machine,0
geodude-alola,rock-blast,machine,0
geodude-alola,rock-blast,level-up,30
geodude-alola,rock-polish,level-up,6
geodude-alola,rock-slide,machine,0
geodude-alola,rock-throw,level-up,16
geodude-alola,rock-tomb,machine,0
geodude-alola,rollout,level-up,10
geodude-alola,sandstorm,machine,0
geodude-alola,screech,egg,0
geodude-alola,self-destruct,level-up,24
geodude-alola,sleep-talk,machine,0
geodude-alola,smack-down,machine,0
geodude-alola,smack-down,level-up,18
geodude-alola,spark,level-up,12
geodude-alola,stealth-rock,machine,0
geodude-alola,stealth-rock,level-up,28
geodude-alola,stone-edge,machine,0
geodude-alola,stone-edge,level-up,42
geodude-alola,substitute,machine,0
geodude-alola,sunny-day,machine,0
geodude-alola,supercell-slam,machine,0
geodude-alola,tackle,level-up,1
geodude-alola,take-down,machine,0
geodude-alola,tera-blast,machine,0
geodude-alola,thunder,machine,0
geodude-alola,thunderbolt,machine,0
geodude-alola,thunder-punch,machine,0
geodude-alola,thunder-punch,level-up,22
geodude-alola,thunder-wave,machine,0
geodude-alola,volt-switch,machine,0
geodude-alola,wide-guard,egg,0
geodude-alola,wild-charge,machine,0
geodude-alola,zap-cannon,egg,0
geodude-alola,bulldoze,level-up,12
geodude-alola,dynamic-punch,egg,0
geodude-alola,earthquake,level-up,34
geodude-alola,hammer-arm,egg,0
geodude-alola,mega-punch,machine,0
geodude-alola,mega-punch,egg,0
geodude-alola,metronome,machine,0
geodude-alola,scary-face,machine,0
geodude-alola,stomping-tantrum,machine,0
graveler,body-press,machine,0
graveler,body-slam,machine,0
graveler,brick-break,machine,0
graveler,bulldoze,machine,0
graveler,bulldoze,level-up,12
graveler,curse,machine,0
graveler,defense-curl,level-up,1
graveler,dig,machine,0
graveler,double-edge,machine,0
graveler,double-edge,level-up,50
graveler,earth-power,machine,0
graveler,earthquake,machine,0
graveler,earthquake,level-up,40
graveler,endure,machine,0
graveler,explosion,level-up,44
graveler,facade,machine,0
graveler,fire-blast,machine,0
graveler,fire-punch,machine,0
graveler,flamethrower,machine,0
graveler,fling,machine,0
graveler,focus-blast,machine,0
graveler,focus-punch,machine,0
graveler,gyro-ball,machine,0
graveler,hard-press,machine,0
graveler,heavy-slam,machine,0
graveler,high-horsepower,machine,0
graveler,iron-defense,machine,0
graveler,iron-head,machine,0
graveler,metronome,machine,0
graveler,mud-shot,machine,0
graveler,mud-slap,machine,0
graveler,protect,machine,0
graveler,rest,machine,0
graveler,rock-blast,machine,0
graveler,rock-blast,level-up,34
graveler,rock-polish,level-up,6
graveler,rock-slide,machine,0
graveler,rock-throw,level-up,16
graveler,rock-tomb,machine,0
graveler,rollout,level-up,10
graveler,sandstorm,machine,0
graveler,scary-face,machine,0
graveler,self-destruct,level-up,24
graveler,sleep-talk,machine,0
graveler,smack-down,machine,0
graveler,smack-down,level-up,18
graveler,stealth-rock,machine,0
graveler,stealth-rock,level-up,30
graveler,stomping-tantrum,machine,0
graveler,stone-edge,machine,0
graveler,stone-edge,level-up,54
graveler,substitute,machine,0
graveler,sunny-day,machine,0
graveler,tackle,level-up,1
graveler,take-down,machine,0
graveler,tera-blast,machine,0
graveler,thunder-punch,machine,0
graveler,block,egg,0
graveler,curse,egg,0
graveler,dynamic-punch,egg,0
graveler,flail,egg,0
graveler,hammer-arm,egg,0
graveler,mega-punch,machine,0
graveler,mega-punch,egg,0
graveler,wide-guard,egg,0
graveler-alola,body-slam,machine,0
graveler-alola,brick-break,machine,0
graveler-alola,bulldoze,machine,0
graveler-alola,charge,machine,0
graveler-alola,charge,level-up,4
graveler-alola,charge-beam,machine,0
graveler-alola,curse,machine,0
graveler-alola,defense-curl,level-up,1
graveler-alola,dig,machine,0
graveler-alola,discharge,level-up,40
graveler-alola,double-edge,machine,0
graveler-alola,double-edge,level-up,50
graveler-alola,earth-power,machine,0
graveler-alola,earthquake,machine,0
graveler-alola,electric-terrain,machine,0
graveler-alola,electroweb,machine,0
graveler-alola,endure,machine,0
graveler-alola,explosion,level-up,44
graveler-alola,facade,machine,0
graveler-alola,fire-blast,machine,0
graveler-alola,fire-punch,machine,0
graveler-alola,flamethrower,machine,0
graveler-alola,fling,machine,0
graveler-alola,focus-blast,machine,0
graveler-alola,focus-punch,machine,0
graveler-alola,gyro-ball,machine,0
graveler-alola,hard-press,machine,0
graveler-alola,high-horsepower,machine,0
graveler-alola,iron-defense,machine,0
graveler-alola,metronome,machine,0
graveler-alola,mud-shot,machine,0
graveler-alola,mud-slap,machine,0
graveler-alola,protect,machine,0
graveler-alola,rest,machine,0
graveler-alola,rock-blast,machine,0
graveler-alola,rock-blast,level-up,34
graveler-alola,rock-polish,level-up,6
graveler-alola,rock-slide,machine,0
graveler-alola,rock-throw,level-up,16
graveler-alola,rock-tomb,machine,0
graveler-alola,rollout,level-up,10
graveler-alola,sandstorm,machine,0
graveler-alola,scary-face,machine,0
graveler-alola,self-destruct,level-up,24
graveler-alola,sleep-talk,machine,0
graveler-alola,smack-down,machine,0
graveler-alola,smack-down,level-up,18
graveler-alola,spark,level-up,12
graveler-alola,stealth-rock,machine,0
graveler-alola,stealth-rock,level-up,30
graveler-alola,stomping-tantrum,machine,0
graveler-alola,stone-edge,machine,0
graveler-alola,stone-edge,level-up,54
graveler-alola,substitute,machine,0
graveler-alola,sunny-day,machine,0
graveler-alola,supercell-slam,machine,0
graveler-alola,tackle,level-up,1
graveler-alola,take-down,machine,0
graveler-alola,tera-blast,machine,0
graveler-alola,thunder,machine,0
graveler-alola,thunderbolt,machine,0
graveler-alola,thunder-punch,machine,0
graveler-alola,thunder-punch,level-up,22
graveler-alola,thunder-wave,machine,0
graveler-alola,volt-switch,machine,0
graveler-alola,wild-charge,machine,0
graveler-alola,block,egg,0
graveler-alola,counter,egg,0
graveler-alola,curse,egg,0
graveler-alola,endure,egg,0
graveler-alola,flail,egg,0
graveler-alola,screech,egg,0
graveler-alola,wide-guard,egg,0
graveler-alola,zap-cannon,egg,0
graveler-alola,bulldoze,level-up,12
graveler-alola,dynamic-punch,egg,0
graveler-alola,earthquake,level-up,34
graveler-alola,hammer-arm,egg,0
graveler-alola,mega-punch,machine,0
graveler-alola,mega-punch,egg,0
golem,body-press,machine,0
golem,body-slam,machine,0
golem,brick-break,machine,0
golem,bulldoze,machine,0
golem,bulldoze,level-up,22
golem,curse,machine,0
golem,defense-curl,level-up,1
golem,dig,machine,0
golem,double-edge,machine,0
golem,double-edge,level-up,50
golem,earth-power,machine,0
golem,earthquake,machine,0
golem,earthquake,level-up,40
golem,endure,machine,0
golem,explosion,level-up,44
golem,facade,machine,0
golem,fire-blast,machine,0
golem,fire-punch,machine,0
golem,flamethrower,machine,0
golem,fling,machine,0
golem,focus-blast,machine,0
golem,focus-punch,machine,0
golem,giga-impact,machine,0
golem,gyro-ball,machine,0
golem,hard-press,machine,0
golem,heavy-slam,machine,0
golem,heavy-slam,level-up,1
golem,high-horsepower,machine,0
golem,hyper-beam,machine,0
golem,iron-defense,machine,0
golem,iron-head,machine,0
golem,metronome,machine,0
golem,mud-shot,machine,0
golem,mud-slap,machine,0
golem,protect,machine,0
golem,rest,machine,0
golem,roar,machine,0
golem,rock-blast,machine,0
golem,rock-blast,level-up,34
golem,rock-polish,level-up,6
golem,rock-slide,machine,0
golem,rock-throw,level-up,16
golem,rock-tomb,machine,0
golem,sandstorm,machine,0
golem,scary-face,machine,0
golem,self-destruct,level-up,24
golem,sleep-talk,machine,0
golem,smack-down,machine,0
golem,smack-down,level-up,18
golem,stealth-rock,machine,0
golem,stealth-rock,level-up,30
golem,stomping-tantrum,machine,0
golem,stone-edge,machine,0
golem,stone-edge,level-up,54
golem,substitute,machine,0
golem,sunny-day,machine,0
golem,tackle,level-up,1
golem,take-down,machine,0
golem,tera-blast,machine,0
golem,thunder-punch,machine,0
golem,rollout,level-up,10
golem,block,egg,0
golem,curse,egg,0
golem,dynamic-punch,egg,0
golem,flail,egg,0
golem,hammer-arm,egg,0
golem,mega-punch,machine,0
golem,mega-punch,egg,0
golem,wide-guard,egg,0
golem-alola,body-press,machine,0
golem-alola,body-slam,machine,0
golem-alola,brick-break,machine,0
golem-alola,bulldoze,machine,0
golem-alola,charge,machine,0
golem-alola,charge,level-up,4
golem-alola,charge-beam,machine,0
golem-alola,curse,machine,0
golem-alola,defense-curl,level-up,1
golem-alola,dig,machine,0
golem-alola,discharge,level-up,40
golem-alola,double-edge,machine,0
golem-alola,double-edge,level-up,50
golem-alola,earth-power,machine,0
golem-alola,earthquake,machine,0
golem-alola,electric-terrain,machine,0
golem-alola,electroweb,machine,0
golem-alola,endure,machine,0
golem-alola,explosion,level-up,44
golem-alola,facade,machine,0
golem-alola,fire-blast,machine,0
golem-alola,fire-punch,machine,0
golem-alola,flamethrower,machine,0
golem-alola,fling,machine,0
golem-alola,focus-blast,machine,0
golem-alola,focus-punch,machine,0
golem-alola,giga-impact,machine,0
golem-alola,gyro-ball,machine,0
golem-alola,hard-press,machine,0
golem-alola,heavy-slam,machine,0
golem-alola,heavy-slam,level-up,1
golem-alola,hyper-beam,machine,0
golem-alola,iron-defense,machine,0
golem-alola,iron-head,machine,0
golem-alola,meteor-beam,machine,0
golem-alola,metronome,machine,0
golem-alola,mud-shot,machine,0
golem-alola,mud-slap,machine,0
golem-alola,protect,machine,0
golem-alola,rest,machine,0
golem-alola,roar,machine,0
golem-alola,rock-blast,machine,0
golem-alola,rock-blast,level-up,34
golem-alola,rock-polish,level-up,6
golem-alola,rock-slide,machine,0
golem-alola,rock-throw,level-up,16
golem-alola,rock-tomb,machine,0
golem-alola,sandstorm,machine,0
golem-alola,scary-face,machine,0
golem-alola,self-destruct,level-up,24
golem-alola,sleep-talk,machine,0
golem-alola,smack-down,machine,0
golem-alola,smack-down,level-up,18
golem-alola,spark,level-up,12
golem-alola,stealth-rock,machine,0
golem-alola,stealth-rock,level-up,30
golem-alola,stomping-tantrum,machine,0
golem-alola,stone-edge,machine,0
golem-alola,stone-edge,level-up,54
golem-alola,substitute,machine,0
golem-alola,sunny-day,machine,0
golem-alola,supercell-slam,machine,0
golem-alola,tackle,level-up,1
golem-alola,take-down,machine,0
golem-alola,tera-blast,machine,0
golem-alola,thunder,machine,0
golem-alola,thunderbolt,machine,0
golem-alola,thunder-punch,machine,0
golem-alola,thunder-punch,level-up,22
golem-alola,thunder-wave,machine,0
golem-alola,volt-switch,machine,0
